inx,value,variable,name
2013-05-01,2.58725595474243,ET,a
2013-05-01,2.58026075363159,GPP,a
2013-05-01,2.58725595474243,LE,a
2013-05-01,1.71272742748261,Rainf,a
2014-05-01,2.92953085899353,ET,a
2014-05-01,2.8156361579895,GPP,a
2014-05-01,2.92953085899353,LE,a
2014-05-01,2.0787844657898,Rainf,a
2015-05-01,3.53017044067383,ET,a
2015-05-01,2.75094246864319,GPP,a
2015-05-01,3.53017044067383,LE,a
2015-05-01,3.20519661903381,Rainf,a
2016-05-01,3.79167914390564,ET,a
2016-05-01,2.60608577728272,GPP,a
2016-05-01,3.79167914390564,LE,a
2016-05-01,5.02189302444458,Rainf,a
2017-05-01,2.49602365493774,ET,a
2017-05-01,2.35936093330383,GPP,a
2017-05-01,2.49602365493774,LE,a
2017-05-01,1.49022841453552,Rainf,a
2018-05-01,3.49034023284912,ET,a
2018-05-01,2.30272030830383,GPP,a
2018-05-01,3.49034023284912,LE,a
2018-05-01,2.66405534744263,Rainf,a
2019-05-01,3.12651634216309,ET,a
2019-05-01,2.18447208404541,GPP,a
2019-05-01,3.12651634216309,LE,a
2019-05-01,2.23128867149353,Rainf,a
2013-05-15,1.25079345703125,ET,a
2013-05-15,2.21412205696106,GPP,a
2013-05-15,1.25079345703125,LE,a
2013-05-15,0.281861156225204,Rainf,a
2014-05-15,2.61943125724793,ET,a
2014-05-15,1.72761917114258,GPP,a
2014-05-15,2.61943125724793,LE,a
2014-05-15,1.54999232292175,Rainf,a
2015-05-15,2.23611927032471,ET,a
2015-05-15,1.57298803329468,GPP,a
2015-05-15,2.23611927032471,LE,a
2015-05-15,1.05834472179413,Rainf,a
2016-05-15,1.36071312427521,ET,a
2016-05-15,1.77139782905579,GPP,a
2016-05-15,1.36071312427521,LE,a
2016-05-15,0.271569520235062,Rainf,a
2017-05-15,3.19979381561279,ET,a
2017-05-15,1.93999862670898,GPP,a
2017-05-15,3.19979381561279,LE,a
2017-05-15,2.17888951301575,Rainf,a
2018-05-15,1.88450813293457,ET,a
2018-05-15,1.4736533164978,GPP,a
2018-05-15,1.88450813293457,LE,a
2018-05-15,0.773638129234314,Rainf,a
